date,ipcucst,ipcuhsho,ipcuhsro,ipcuhsrr,ipcums,irdecs,irers,iusxegm
1986-03-01,7.242511875325351,14.273104946164839,,6.4442040201614965,5.55111583091391,,,45.23369727466583
1986-04-01,7.27477813849639,14.396417838067235,,6.522743797130528,5.589215265691319,,,45.59332375886006
1986-05-01,7.254737427371054,14.380948273479735,,6.5158561940389585,5.596984304220511,,,45.54645430269254
1986-06-01,7.258788475370753,14.31417727731383,,6.502194208728563,5.59396316146354,,,45.45348584717126
1986-07-01,7.296333933001979,14.362292158918246,,6.546276881330113,5.630826180649461,,,45.649237293541496
1986-08-01,7.283031592194319,14.39614143866137,,6.54534258585337,5.65735612927962,,,45.72232735045422
1986-09-01,7.23133350143745,14.426441695939378,,6.548497015930281,5.663737798618198,,,45.78718699703618
1986-10-01,7.3117481077351405,14.4850112801092,,6.575382236109877,5.695198603885619,,,46.0177398350131
1986-11-01,7.3796039085545715,14.4957521192381,,6.59128792543346,5.726602414940597,,,46.13138161688386
1986-12-01,6.658,19.1,,6.058,4.663,,,50.471
1987-01-01,6.660379932873785,19.042199628455133,,6.044781768128543,4.666823049913292,,,50.36401496659815
1987-02-01,6.636507603365277,19.05171009892002,,6.042977766206176,4.679480579008449,,,50.35147702252944
1987-03-01,6.612398792172262,19.044148933048504,,6.020967575662694,4.680548748595732,,,50.29412316808971
1987-04-01,6.60450918311658,19.035164094241818,,5.99874674603501,4.681090598945814,,,50.275871910254786
1987-05-01,6.581151060453037,19.044573313672114,,5.992229866027253,4.675408059693304,,,50.22237438423645
1987-06-01,6.5796547066521684,18.99274794226757,,5.971111875309975,4.680600296489439,,,50.1279623662681
1987-07-01,6.583949327529029,18.973182695865326,,5.989457148593443,4.697077707544255,,,50.24291112226964
1987-08-01,6.565562951692659,19.025390625,,5.996795416917518,4.69394165401027,,,50.2661663961039
1987-09-01,6.558075495724941,19.01668335240275,,5.994419781169018,4.687273857701221,,,50.20767304347826
